booking_id,check_in_date,check_out_date,num_guests,booking_price,discount_applied,payment_method,user_id,listing_id,stay_length
4b49d880-7ffc-4ae5-addb-2cb544da05d8,2024-02-13,2024-02-19,7,114.47,1,Bank Transfer,5257945c-4076-4ec2-a412-55c109a4aee0,,676
e97cb08e-955b-492c-87ef-6d35ac9476b8,2024-06-20,2024-06-22,9,3556.92,0,Credit Card,eac5cc24-3d82-4714-945a-271d0acce64e,2fc41bb6-df02-43f4-8356-f1d4325ee33c,324
d32ac520-9ae3-4816-8706-28853da1f79d,2024-07-16,2024-07-18,6,3828.71,1,Credit Card,f873b803-7881-4bda-8bce-56da19012699,6f51350f-d56c-45d4-ae08-44b37fb04ccb,443
fb5d3243-18f5-44ed-9d55-5c08cea4dfc0,2024-09-02,2024-09-11,3,1322.29,1,Credit Card,c9ad96fe-1313-4d57-8836-78be7b8fa537,ef4246f7-d696-42c9-988c-9cdbe0b3534f,247
f01acea7-ff1e-4b0a-99d9-efe140b739fa,2024-12-05,2024-12-15,2,4344.99,1,Bank Transfer,72040197-6d22-4d32-b6b2-733c5372e675,54d2f96f-462b-4eda-a5ce-c2d42e77d2ad,95
559744b6-8faf-44a3-8666-30d7d41f3900,2024-04-10,2024-04-16,3,579.72,0,Credit Card,2cf15a87-7fb5-4a53-8a84-719b6890ab80,,383
ca425337-e394-45ca-b397-79703bd37e88,2024-04-06,2024-04-10,1,1822.74,0,Bank Transfer,42b89f02-9418-44ed-9a4d-c53c2c309827,c76eed0b-a304-4231-adb0-d763ec39a067,414
1f4b40e7-4769-4e70-9218-c65a7fe980b3,2024-04-16,2024-04-27,3,1936.59,1,Credit Card,d848a649-e76b-430f-8435-91290bc99e86,1963b18a-b441-4a7b-898f-1f561beab644,564
eaf7d638-80ac-4ec7-aa3e-f350609c7819,2024-08-04,2024-08-14,4,2213.77,0,PayPal,03c7cee2-42ef-4182-b437-3ef5ff53ae98,e11ede54-a1c6-4a7c-95a5-cb7d60d2c586,191
dfb25668-252c-439c-ab2a-e2de9dae584d,2024-08-11,2024-08-17,3,3579.83,0,Bank Transfer,ad775df6-52d2-44d9-9dc8-24c6f2b4f871,6af54f2f-7969-4e91-ba56-9b5eb905e14e,176
9a8adec9-d616-42a9-99b1-5f08287a1faa,2024-01-16,2024-01-21,8,3548.75,0,Credit Card,51ff621d-b0a5-473b-98df-984f08d41c88,ce081154-aa9e-4d70-bfa7-e78eacb09c1a,630
02a38763-92f4-4727-9ab8-d5e9a286b857,2024-08-11,2024-08-16,2,848.97,1,Credit Card,77ab6037-7c41-4bdf-9b4d-bd5c9d238dbe,0b41ec08-a426-4458-9744-fef4f79b90a7,496
f8414622-5643-4e89-896b-35b8feec2c30,2024-12-05,2024-12-11,4,960.8,1,Bank Transfer,096f0d88-3695-4ef5-982c-328bdb074d7b,294a38e5-9cb1-4b37-a49a-60b5f35521bd,144
eddffcd2-d122-4d58-82e6-c9b8fe9356da,2024-04-15,2024-04-19,7,1769.0,0,PayPal,6de998d0-eff0-426d-855e-114e379e9f63,29289345-73a8-4bb4-8fc1-6cef15cfb293,331
2cd85348-181c-42c5-b05b-67533be63350,2024-01-07,2024-01-13,3,3686.71,0,PayPal,69909589-2a2c-460a-90dd-f79f3c3951a4,a2c0a7e3-4c5c-44e1-ae25-4146a0099b02,616
9cd51ab5-c3b6-40c7-afc5-776497732cb3,2024-06-04,2024-06-11,4,424.37,0,Credit Card,1ab4674d-9f4c-4ada-b2c8-5bc993c36d1e,cb191650-9bc1-44bc-a408-2d2cbd2a9b89,309
a8916db5-986c-45ac-9388-b6a87024f859,2024-10-30,2024-11-10,2,1203.26,0,PayPal,21f9809d-ec1b-48b5-b2b1-2be9d9d655d9,69d4814e-e2b4-4927-9881-47ab92a61f94,346
1d917b9d-f491-4eba-af16-36e023d3964d,2024-07-11,2024-07-21,3,3200.51,1,Credit Card,3db6a904-09a5-4890-9231-5384de353881,768eb41c-7650-4ad0-9f4d-0fba0c093624,342
b431510f-6884-42b0-b637-fc72eb32f177,2024-05-25,2024-06-06,7,2979.5,0,Credit Card,3c8d4132-c392-43d7-89de-c79289d2e03c,2a5d9a23-e4f4-491a-98f2-b0cd2b4bd04e,566
05809f04-5bf9-4aff-bbfe-69ce34272ed0,2024-07-25,2024-08-02,5,2211.42,0,Bank Transfer,28e265c3-e631-4958-ba99-7136ba9d61b2,4c24c502-6360-4394-a8c4-c2dacb32abd9,473
baa0063c-d840-4feb-83ae-62d00a79c36f,2024-03-29,2024-04-05,9,2900.55,0,Bank Transfer,456f1f7a-00f1-4bc0-a9d9-99951bacaa88,f9a76781-d488-45da-9a98-07060dd16ce8,279
215a68db-32fa-429f-af16-ad09d1df4536,2024-10-20,2024-10-24,7,3767.74,1,PayPal,49ac7674-5a05-443a-b9bd-80c18ce7e90c,,338
5c919d5b-4388-42ad-9d5d-7864dee2fa9c,2024-12-05,2024-12-06,3,1632.51,0,Credit Card,dc86d19a-1df1-44a6-ae7b-2f6e02662758,,43
f9288c9c-8719-4ea7-8e2c-51a9a8ee15c8,2023-12-22,2024-01-01,2,3924.35,0,PayPal,b3ff603f-3b78-4ef7-9020-66aaa13aaada,7b2c95b3-0a6a-4dfb-8cfb-3ff0d726c4b1,491
27babc0b-179b-4601-84ea-c737b8883b10,2024-08-10,2024-08-19,3,4439.3,1,Credit Card,f421d987-c2d4-47bb-88f2-2a13eeaed492,,491
fa3ec62e-7c55-452a-84ef-02b20bcc7482,2024-03-13,2024-03-23,5,3194.71,1,Credit Card,7b519590-249d-4c66-887d-9197080bcc25,4fc4b3eb-57d7-447b-8dcd-4948e700c41d,520
03d541f1-f7b0-4d38-8334-e94b8a8311be,2024-03-30,2024-04-04,3,1873.07,0,Bank Transfer,85e808dd-0c0c-47ac-97aa-b3dd20585710,2b3032ab-3c8f-4162-a552-a5280951a871,459
00b1c289-a4a6-4ce7-b7ba-d2fb94a52c13,2024-09-06,2024-09-17,5,4289.0,0,Bank Transfer,403724d6-3f99-4ecb-82c1-0f5bbf771060,80db8ece-3789-4c32-8078-4c93e4456d5b,341
1808b238-773a-4f0a-9f8b-00ac68faf73e,2024-01-25,2024-02-04,8,4552.55,0,Bank Transfer,54e68e32-c09e-4faa-b079-d0fb9a11c711,26e4a310-c5d5-4b0c-a3dc-e261f186e13b,613
611e2d58-5109-4f97-bab0-c1e171843cb5,2024-08-24,2024-09-01,3,1597.04,1,Bank Transfer,ac0b3227-9065-460f-a910-d950bf4ef6e8,ed0edcb9-cc13-43a5-8edb-509847d7cf0b,463
29e5bf6a-fec5-41e4-b897-57d65ec38372,2024-11-22,2024-11-26,6,486.76,0,Bank Transfer,038fe9e2-25db-40f5-ae05-1e3268b0c587,ec293979-ec9f-46fe-96ee-b969652e346a,90
998bab03-88bc-49f6-83f4-66ad736a6efa,2024-08-12,2024-08-15,1,341.25,1,Bank Transfer,9c6c37d9-6383-455c-8f08-a747a29868c5,c9fd7cd8-2600-4b80-b614-1060276764e8,285
2f2dd017-9021-4239-bd58-93f7a6231d73,2024-07-12,2024-07-15,9,1595.48,1,Credit Card,d06c7a9d-745a-4bd5-ae7f-c667e57bb27d,,386
0ab7f17f-4417-4407-90e2-9a9cff58e1aa,2024-09-14,2024-09-20,7,1194.28,0,Credit Card,fcf2f78b-8071-4fb0-a3bd-37bcfb636846,2a13e0ef-f1a4-477e-99d6-46366a73af74,145
bb745bcc-1996-416d-a1c6-d09cee4d885e,2024-01-15,2024-01-25,7,1716.9,1,PayPal,94c8a7b2-7a43-48eb-a7bf-2a29ffe27d24,7feca3a0-5b9d-4376-b558-38df1119662e,524
20f41d8f-fa5d-4730-966d-f93017310ea8,2024-09-26,2024-09-28,5,2127.94,0,Credit Card,bfa6c1b9-4c2b-4d95-9d90-282e76da4efb,7a303cb5-f4d5-4fe2-a9dd-d42199d6677b,233
25798f08-c413-414a-a4cd-fed33721194f,2024-09-27,2024-10-09,6,4555.04,1,Bank Transfer,a04d343d-4519-4632-bdbb-58ad2dbb9665,,224
ea30c49c-ae28-4de9-90b7-1e0e98ed7c2d,2024-12-17,2024-12-18,1,2621.4,1,Credit Card,da58bb87-7cc0-4c79-bf41-ad123ffa498f,941807cb-d56f-49fd-aca2-757c6b9725e4,16
c08ae851-35fe-48d5-90cd-9d4218cdede4,2024-05-04,2024-05-15,6,3563.45,1,Credit Card,b7173b07-6005-45e7-8c1c-1d93a84ed371,e8423848-a324-4c2c-a4cb-9c5fff17561e,257
aa2e5242-a655-41d6-a87b-7c2f859f9d4c,2024-11-19,2024-11-29,5,3948.3,1,Credit Card,e420d506-8492-420d-ac30-83fa383c58ae,,219
a4ec9154-e0c6-43c1-be86-3159245602b3,2024-08-24,2024-08-29,1,3617.25,0,Credit Card,97af8a64-90a6-4c13-9908-a7644bd678ce,c3d946e6-fef6-4035-8ba8-6bdc92b47a4a,293
11b34a8c-e789-419f-9428-be8156060365,2024-05-12,2024-05-20,6,2291.39,1,Bank Transfer,74155817-b1c4-43c0-85f7-318b1b50c5f4,a46a26fa-518e-4200-a2ff-4b15ee2597c2,276
7f17d30f-0653-4c27-aa54-eef5eff80aed,2024-07-29,2024-08-07,5,4084.61,0,Credit Card,29d33de8-1ffc-4d4a-81c8-3a9e2094060c,c91ea039-23c3-4728-ba81-e252e82f7151,328
9b1429f8-ea84-43c9-a7c2-44171d4ccb88,2024-08-04,2024-08-07,4,2487.26,1,PayPal,cfa871c4-9125-4367-af07-09aa8e45f77a,,146
349382af-b00e-429e-a6ff-e3746b1f4432,2024-04-28,2024-05-12,1,4545.73,1,PayPal,11d39a9a-9ae9-43d7-a881-d672b9486a05,8acc4cb7-75f8-40e9-a43a-1c358657a3cf,456
58913cb1-012c-4841-80b7-cf40f83382a0,2024-09-18,2024-09-30,8,1456.13,1,Credit Card,00ab0801-6b94-4f99-b6fc-89b1eadbd534,,271
0ed47e47-baaf-4dd3-b2e7-b895b1be2699,2024-09-28,2024-10-04,6,526.98,0,PayPal,406e2cd9-8e23-4146-8dea-c1c03e6b639c,466c7134-c4d0-4a32-a0be-f30c796ed15e,276
f6d448a0-5f3b-4ac0-a711-9a9cb287ddda,2024-05-25,2024-06-07,5,3303.47,0,Bank Transfer,a3d0ca3c-07fb-4990-a7d3-3037926f9030,cd919d0a-b652-46a9-bcc4-e8db4352790a,349
c817b554-b88f-4ad1-b869-316658e36c7e,2024-07-06,2024-07-12,6,1044.98,0,Credit Card,b404f64e-519d-4e21-8648-f72abcc012c6,d1d880af-a23b-46b2-95a6-3f0ca62acae6,454
6d81c90b-2aab-453e-93dc-913a8558b8ba,2024-05-22,2024-05-28,2,3388.7,0,Credit Card,c7db67ce-26ac-4e57-9015-32fa69252404,02416642-20a8-40e2-a57c-cea4b1888309,411
d9a60a01-461d-4517-8ef5-34545abbabe0,2024-11-26,2024-12-03,4,259.66,0,PayPal,fb661b2f-cf67-46e7-a937-5ece7c7fc239,ef55791e-efb3-48fa-882f-d1dfb2cb298c,317
05543b5b-4eac-475c-ae25-644aba07cdda,2024-01-03,2024-01-12,2,2831.82,0,Credit Card,2c7b8254-3755-4d84-9505-c09a9e2ac318,,715
a9cd0766-6441-4a7b-9274-00a4b8efc2dc,2024-11-15,2024-11-19,6,1394.98,0,Bank Transfer,d35b1be1-1e03-4e18-a0e8-b26a5848e97e,b1601943-aa53-4e03-9148-03c01887837e,359
dcd166f3-91b6-451c-b06b-c5899b996f24,2024-11-22,2024-11-23,6,3638.14,0,PayPal,6980f020-ac0d-4555-8113-6d309509a601,,231
a3690d74-c000-457e-8c5a-fb277a92b16a,2024-05-14,2024-05-22,2,963.4,0,Credit Card,523c8b5e-2454-48b2-bc97-61f0f3ced7d9,2adfaaae-4c2c-4994-b44a-c9cbd5b8448e,492
75e91cd8-292a-4f64-b5ae-aafce1f760cd,2024-07-15,2024-07-20,3,1954.96,1,Bank Transfer,a68121f2-61fc-4087-848c-d0453218ea72,62316854-48d1-45f2-ac81-e12057eee4b4,368
26974c48-1949-4203-ae33-3682ded296d9,2024-01-03,2024-01-16,9,3382.79,1,Bank Transfer,55e31223-7283-4954-a62d-26d23a9749eb,10b7e777-78d1-44aa-b01a-93d09f885ff3,474
71e1c5e8-e61c-4455-8e74-aec37604a259,2024-09-07,2024-09-21,1,1717.22,1,Bank Transfer,b026f7db-7681-4003-9092-d3a80d3000e0,2790e727-d982-4301-90ac-40402e92e744,394
7ed60da1-de9e-4669-ab37-e4e751bafe48,2024-02-14,2024-02-27,7,1717.16,1,PayPal,9c9c4af3-2c10-4657-af4f-ab2021b931ff,48911b3d-07f4-4871-82bd-f900af195416,417
dc0cf125-eba2-4625-bf0c-482393867c48,2024-01-16,2024-01-19,8,2219.59,0,Credit Card,57316edd-458b-4797-b34e-f595e068c297,26b18065-32ef-4fd1-a903-89fa20c86e5b,700
09f6fed9-477c-4867-877b-d48de365f517,2024-04-17,2024-04-26,1,382.38,1,PayPal,4fcbad6a-30a1-46cc-ba0d-980d20c53f05,,259
c1f9c81e-6939-4a7a-a787-7c8a6488d131,2024-02-05,2024-02-18,7,1410.6,0,Credit Card,3af27043-f148-413e-b60f-ab7d56d78f17,a3d3c918-0aff-4a41-8a8c-3dbf8245e7c1,501
f4aa03dd-a917-45a3-829c-e354952ba11e,2024-06-09,2024-06-20,5,3183.09,1,Credit Card,0f3ad397-054a-4d77-aeb5-e490deea877f,2fb62c13-dafc-4da2-9bef-86904ae33933,268
c5f7c86b-34c4-4a61-9294-3dfef1afbca6,2024-07-29,2024-07-31,1,4200.15,0,Credit Card,b55e8f0e-4a66-42a1-beb5-80823697dd0f,c0ffa7a0-9048-4bdf-87fe-e1147e9bb90a,265
dbee5aef-9b8e-431c-8e52-79d8fc04f539,2024-02-07,2024-02-09,2,3353.32,1,Credit Card,f22d0655-1bb4-48b2-8730-0a938bb6eba0,,323
880ab2ea-7b6e-487c-a3d7-d74ee7d6ab02,2024-10-28,2024-10-30,5,2521.79,0,PayPal,7f2a89db-af1a-4408-a78f-7ec87e1ecf0c,f5ae0e16-2a36-4d82-9bce-5ba4da440934,262
4aefaba7-6e6d-4052-b503-4a459dc22984,2024-05-29,2024-06-07,9,3075.43,1,Credit Card,00ce916a-23ca-4bf0-9015-79d6fe3976ab,,564
4f94425c-921e-4fcc-b39b-314e4dbe1ac6,2024-07-02,2024-07-14,2,904.73,0,PayPal,01f404d6-b80d-43bf-8386-4dd7f1aeb984,347c99a0-4b09-425d-bac0-ab702de89242,460
2f92dfaa-5757-46e8-9ca4-e8f469c3ba83,2023-12-25,2024-01-04,9,843.73,1,Credit Card,fe99317a-6922-468c-a3a8-3e6cf313b4f4,67e39be7-8ce4-497c-980d-791cb3744529,391
51c5e7be-b683-47a1-8863-b510eba62434,2024-10-17,2024-10-28,7,2890.48,0,Bank Transfer,efa8bd95-5a45-4c2b-aa91-744b11a69056,,408
550579e4-8208-4964-8abf-c9c6ade19f98,2024-08-04,2024-08-06,6,1283.49,1,PayPal,d1032a06-f725-43e3-a996-156db2f7c188,03f49ef3-ca3f-42c8-b1c5-5106747bdbf8,342
fe06207d-065d-43dc-b950-9787ae2c7549,2024-07-25,2024-08-02,4,105.96,1,Bank Transfer,002bef1e-c123-4872-b253-48ab251981b5,,280
35dc94fc-5653-4497-9d56-3cc0b916b44a,2024-07-27,2024-08-08,8,4991.0,0,Credit Card,a2bffd9c-8067-4043-b1b7-59525189d0b0,6699c9f0-ac58-4092-88b8-704b8e97dfd1,224
4da4a8eb-c75c-4a82-96bb-8c3df620169a,2024-10-02,2024-10-07,9,394.08,1,PayPal,d89ac8be-f370-47fc-b34c-8e4f17d10b4b,,260
c8a9b4be-2609-4cb0-801c-eea828910cfa,2024-03-23,2024-04-02,6,1961.22,1,Credit Card,4acae9d3-6779-4cda-beb1-f858b706fffc,b32d0312-c1a6-4ef3-b9c6-5396daff4759,636
caeb8208-9b44-4402-bf18-b50b993066ef,2024-05-02,2024-05-09,5,982.15,0,Credit Card,8f611f1a-1e7b-43ff-8e67-3800ea6e3026,cebc868a-6513-416a-a8df-3d0522f4a112,357
e46f14e5-77b2-4ad6-9d52-14fc362725cd,2024-12-05,2024-12-06,2,2746.3,0,Bank Transfer,72fa11df-35d9-4f6d-b54f-14e7bc7a9e93,467270bf-43fe-42ab-b47a-1ff3bbc1df4e,215
57f1ec2e-0ee9-40e8-9f6e-0f41d85fd402,2024-04-26,2024-05-10,6,2042.21,0,Bank Transfer,75867d6c-2030-4f6d-8779-d618d8800ccf,,447
b6301604-4991-4eea-8dcc-838571543695,2024-06-04,2024-06-16,2,4123.33,0,PayPal,b0edf4b6-b3b7-420c-8bfa-ae1cb63a930c,ec2c3241-7dca-4751-97a2-8e4e0541d91c,449
6431b95a-afcb-4312-a279-09dd7243134d,2024-12-16,2024-12-20,1,1882.39,0,PayPal,d0b10fea-823f-4d85-8398-f6f49edb00bf,edd9f671-4896-446c-84cc-e3f2e9a39a2c,76
4f044ebf-2c07-4b9f-857e-f7aa8c41aaf9,2024-08-30,2024-09-05,9,3760.61,0,Bank Transfer,a803614e-132d-48cd-b8bb-d82b45f7f8ad,,174
3a6df909-c24d-41bd-967a-b31aec6f16bc,2024-11-09,2024-11-20,8,3248.59,1,Bank Transfer,a2cc2524-5249-4fea-ba50-77aff915175f,9a6a675a-898f-4a79-b3eb-891b2bf5082f,284
4b391e15-746d-4ebf-8ba0-ce8ef03da7d6,2024-02-20,2024-03-01,5,4046.79,0,Bank Transfer,e769eeab-03bd-4d8b-829e-c2c77419147c,196db129-90f2-44a7-af2f-a5539c188061,312
76278aa7-c76a-4749-b88c-c825f9dc6445,2024-12-13,2024-12-21,4,1602.46,0,Credit Card,cf84af92-a624-422b-af9e-1a97e3f29e4d,faa29c89-ef19-447f-8c61-6d2dc49327a0,287
0e22b761-d81f-4cd6-b16b-5e79da9b52ac,2024-02-28,2024-03-08,6,3745.55,0,Bank Transfer,b2e578d4-36fc-4948-90dd-b5686cdef103,a1d6834b-5b1e-48c5-a844-5f07e24318e0,501
689448b3-2e3a-4279-9ced-f2d8b1028cbf,2024-05-21,2024-05-30,4,4280.66,0,PayPal,922a4d37-4031-4166-8151-cbfdaa205bdb,5a5d1038-0dfa-4cbe-b8cb-62fc701ff302,241
6aa6edba-b3d0-4516-b9d3-c31f2f709013,2024-01-20,2024-02-02,7,3297.45,0,PayPal,267a095a-af17-415d-99aa-9e04f9ab5daf,5416975c-5190-4f76-9707-6ddf5e0bf9f6,550
78bc4710-1913-4a2d-a2a8-fe4c9580a3c5,2024-05-04,2024-05-17,8,4722.08,0,Credit Card,51133f36-d7c7-4fa2-bdbf-e48d617198fd,5024a2f0-0c00-4adc-a27f-4021cc50a41a,285
87628f5d-46fe-48a7-8a08-d37d626de541,2024-10-03,2024-10-14,7,355.09,0,PayPal,e72bd3b6-3d86-43a1-a808-4c4b4d1f7474,3f4bcefa-fa67-4e8f-95cc-195105ec5d48,147
75122de2-abb3-41a8-be89-8b70d53c2292,2024-07-30,2024-08-08,8,2392.41,0,Credit Card,079f66b1-e1d0-4d9c-9479-cfcd65729d14,,430
a212e8ad-8e4f-4ba0-8040-0455d23abe49,2024-09-25,2024-10-08,8,432.45,1,Credit Card,b2e04dd4-8520-4de2-80ce-5de8ed222c38,f22bffd8-7f87-4454-8e41-45d13b2eef6c,285
651d03a8-8a98-44d6-9d2a-1b447fa1170f,2024-01-01,2024-01-09,3,3253.74,0,PayPal,f6615e30-5c22-45cd-be2f-bbb24cbd8a39,3f93a88d-eee1-4892-9a8c-fbe4b22b12a7,473
9649c5d9-7ab8-4847-9d40-70de9f6521ed,2024-08-02,2024-08-07,5,2046.72,1,Bank Transfer,54f54f8e-f327-41e9-9ec5-9274e8d08f26,9add1d0e-af7f-4307-a80c-6f5f2e9cccf9,285
8c5e9eb0-72df-4e60-bbfc-8d5d3a8a3591,2024-11-19,2024-11-30,4,1827.98,1,Bank Transfer,760bfa77-0c86-4786-b3b3-3cc417cac42c,57edca0f-c4a1-46a9-931a-38aaaf5a1153,158
6fa868cf-bd52-49bc-9362-8361a74e3d99,2024-07-20,2024-07-21,5,4452.78,1,Credit Card,f98f4fac-0aa3-43d6-a3c6-575113f4af0a,ac66ad19-472e-40d0-a93d-042af0cd425b,178
c019eda3-10b8-4cd7-b241-9696635b0424,2024-02-28,2024-03-10,6,3670.64,0,Bank Transfer,5f3e2715-3d92-4187-8dc1-a990f39faff6,884b2670-593a-44d6-bf81-ed5f4013904a,392
c2b04a43-d0fd-422b-9070-b2123398b7b6,2024-09-06,2024-09-19,3,4470.29,1,PayPal,ea3ae117-2b66-4976-a4ab-919c76e30b03,7fe0d9db-ac0b-4d76-bcda-21c67b4d4311,278
933cb633-6df3-400c-8ea6-b24891af79cf,2024-12-04,2024-12-17,5,1339.59,0,Credit Card,afd15cc3-e016-40e5-89d0-837673aa218b,148fff4a-4d40-42af-beed-1bdc06a740fb,41
a5787137-acd9-48b6-8cd8-2409f708dd29,2024-03-07,2024-03-08,8,2372.38,1,PayPal,a009d955-7ce1-4251-9e83-54cd12caf62e,25192fe6-2d16-4d77-9c75-a9d42b3633dc,400
bda1a891-88fa-4c8f-85d2-30512d42408b,2024-12-12,2024-12-15,8,4851.24,0,Credit Card,38103c4c-2fdf-4023-9860-1c32d22206b7,,265
95f71834-9e3f-453e-9c15-c492b7ac860d,2024-09-15,2024-09-20,1,4806.82,1,Bank Transfer,276eb9be-55ab-4c75-83e4-21a82eb7e766,ed44df40-43e4-4506-9acd-b36d617a6cde,151
17a043ef-cd92-4b8c-a5e6-2567d8f92ad2,2024-04-24,2024-04-30,2,1657.69,0,Bank Transfer,9c7979c8-9c56-46b2-aa41-776bda589ad5,614d68f7-70f2-4222-946e-72fe81c001ba,532
4ccc4d4b-9573-4c0f-b67f-524eb6c3face,2024-05-13,2024-05-19,6,1638.46,1,Credit Card,baf241eb-45a0-4ab6-b739-a3117a447b2c,a968864c-13f4-40c4-8712-e07fb509588f,272
d4cfcffc-52e2-425d-9478-e6e41ed22036,2024-07-17,2024-07-29,6,2038.3,0,Credit Card,ee8aee34-0212-4e3c-b2cb-c29bd6b9c418,9b94b5e2-a2f4-4b99-9d19-8e1f560db0b2,358
91fc9ea4-e0c4-4284-8f0f-b9f217704245,2024-01-07,2024-01-17,5,3535.28,0,Bank Transfer,0808b216-6cf0-48d7-876a-630c9dd4731b,78526774-67ca-4e65-a93a-ce4cde106c7d,435
b68dd382-74e9-4964-9800-7d80760fc415,2024-06-11,2024-06-25,8,3709.13,0,PayPal,4773d0f9-48e2-4224-b497-06a8d13a1097,bc592f78-2ac0-4781-a990-36e3aa537312,339
8d031f3a-a460-44f7-98fa-fc9c8641b3cc,2024-11-11,2024-11-12,4,1619.26,0,Credit Card,c9f49cbd-eae3-4589-93f0-4b36fa93e119,03be7be2-8aa0-48fd-adfd-83b30d506d09,403
c1a499c0-49f1-4c50-b5eb-df8065525dec,2024-06-23,2024-07-07,1,1787.47,0,Bank Transfer,86d68fa4-345e-4c2c-963a-6773c1c9f48c,0ee0d07e-39ad-4a51-a5b6-4b3599e6e394,504
251b1136-2467-4218-a8db-4b152353ecfd,2024-04-09,2024-04-21,5,2501.32,0,Bank Transfer,30431209-2839-45aa-b206-07a6355c9623,d1df9586-8f4c-4e52-be61-18fb5674acc7,615
72681c9b-d927-4f2b-855d-8ce70173a54b,2024-05-15,2024-05-21,7,1914.48,0,Credit Card,4652da82-e2ab-47d1-946a-39ccef126548,,472
d35921a3-9986-43ef-a92b-0f7db3bafac5,2024-12-19,2024-12-23,6,4548.45,0,Bank Transfer,c4bbc81a-615c-4191-b80f-d64d00d4d7ef,20e50b3e-0d88-4aba-b1b6-4f5279cb5285,141
e7565798-ba45-42fa-a73a-29517f81daec,2024-11-16,2024-11-18,8,4543.02,0,PayPal,ebb0bdfe-4779-40c0-9b26-9cd2abef0e11,09eaf883-7a25-44ee-8d86-a5f764406c28,118
2fcd2dd0-6089-41e5-b474-d8109c61d490,2024-06-25,2024-07-07,3,596.11,0,PayPal,642777e6-f0d5-4ca8-ac58-9480a761fa48,d2956a41-3bf5-4925-a15b-ed3bda3639d2,496
8e99b1b8-fbf4-42e4-a4f7-64ca7fba9d6c,2024-09-24,2024-09-27,7,4078.99,1,Bank Transfer,6321d075-371a-4750-9686-ed61065f907a,15168b2d-7b22-4f9c-b757-7fd77d436893,199
ee602628-bb85-43f7-86ca-1652dc2805c9,2024-07-22,2024-07-30,1,2129.08,0,Credit Card,52e107ff-1747-4991-8568-4b7b1d8b1489,6d8f11d6-5675-46b1-906e-66b1cecb6e5b,402
bed39aff-b40b-4121-a378-c72f030e56ae,2024-07-17,2024-07-19,3,4424.25,0,Bank Transfer,a852679a-23ed-49f5-8095-7078e800227a,,213
5a5d6ca5-9538-423d-a1b4-a2a73c1896a5,2024-09-11,2024-09-20,1,1888.2,0,Bank Transfer,e5398073-26bf-4287-982c-e7dab4c324ac,91f31ce3-9201-44d1-9e63-d35c03ceef65,197
cc05f0db-552a-4ab5-b98f-8f26fa9dfa05,2024-06-26,2024-07-02,9,1502.11,0,PayPal,fbf69f36-476f-4305-8ab8-5c2a89b61c85,baaf2124-8224-4bd9-95ac-be95b0b7b3ca,533
f6b62235-2b2e-4928-ba20-65cccf761adb,2024-09-22,2024-09-28,1,994.85,1,Bank Transfer,665209d2-1301-4c4b-9066-573e9ebf805a,da4a4415-65ae-4c30-9304-d12a89395de3,156
dbd84d43-b919-4725-941d-350429e1fcf6,2024-02-06,2024-02-09,3,4414.34,1,Bank Transfer,7443caa8-79ee-4f05-be65-2d9dec48bb40,530dfd12-1537-486e-b1b2-1cb6c77db49f,581
be9fb93d-f7e2-4727-95a4-01c3c9b0e27c,2024-10-31,2024-11-11,2,4630.1,0,Credit Card,1d65be84-5b45-4f40-8dcb-94144722d675,,63
61d8d2c0-6902-46e2-a5bd-7b883e616962,2024-11-28,2024-12-02,3,942.9,0,Bank Transfer,380c5c3c-8287-494e-9964-c055bed1968a,70e22a9b-df27-47dc-980c-ac5481678976,224
f39a3da5-02f3-4618-91f6-8974233ee5ce,2024-07-23,2024-08-06,8,335.44,1,Bank Transfer,e1a33ecd-961f-42f5-af39-fc20a49ae45f,253824f7-4e7a-4d64-b48d-4ec3cfc6451b,175
ddf602ba-c10f-42d9-abb6-70afac5714a1,2024-06-06,2024-06-08,1,4564.21,1,Bank Transfer,646e0709-f0c2-43d4-9bd1-aded01a74e04,,364
644d47ed-9346-4356-a139-266aea5a9e78,2024-07-31,2024-08-03,4,1120.89,0,PayPal,711ecfcc-131f-4d22-9a5a-a43d8133cb2c,,408
5703067b-1361-48fd-9b3a-0ec8d8f1b596,2024-02-22,2024-02-27,2,3531.1,0,Bank Transfer,d61319fa-5672-41fd-9be1-6fe15713cb8d,2e23b7dd-a349-4e85-8a53-724c4620d196,440
6fb394d0-935d-4a33-8161-070dd886efa0,2024-01-31,2024-02-02,4,4333.91,1,Bank Transfer,9ca1e1b0-2817-49c4-9bd2-572d5596411a,ba6cd38c-7311-42f4-9c09-7aad2ea15bba,422
3976faf1-6d1b-490a-aed3-bd1e54ca5606,2024-09-10,2024-09-16,2,4115.62,0,PayPal,3d0a70b3-bf55-4ef4-8732-c459424324a0,245af1ad-c542-477e-80e9-5fed14d3f134,326
f41734c9-8ffc-4875-b1a9-27f387946f9c,2024-05-20,2024-05-30,4,617.96,0,PayPal,0351e0f5-2d13-40ed-971c-be040c6d334a,ddd917de-2109-4c1e-ab25-41ec8f792ac0,226
dffb2f39-ec5e-46a1-9324-ce5e172211ff,2024-03-25,2024-04-01,2,1934.33,0,Bank Transfer,d71699a1-0a60-4969-995b-f860f8e8af6b,,589
