user_id,booking_price,stay_length,num_guests,price_per_night,num_bookings,amenities_1,amenities_2,amenities_3,amenities_4,amenities_5,amenities_6,amenities_7,amenities_8,amenities_9,amenities_10,used_discount,active_days,check_in_date,check_out_date,cluster
user_3567,100,91,2,94.45106482,10,1,0,1,1,1,0,0,0,0,1,Yes,282.6,1/1/23,4/2/23,1
user_3569,100,91,2,66.21222429,10,1,0,0,1,0,0,1,0,1,0,Yes,263.4,1/1/23,4/2/23,1
user_3571,100,91,2,88.37971935,10,1,0,1,0,0,0,0,1,0,0,Yes,371,1/1/23,4/2/23,1
user_3572,100,91,2,156.8067603,10,1,0,1,1,0,1,0,0,0,0,Yes,427,1/1/23,4/2/23,1
user_3576,100,91,2,154.9493945,10,1,1,0,1,0,1,0,1,1,1,Yes,372,1/1/23,4/2/23,1
user_3580,100,91,2,140.5549649,10,0,1,0,1,1,0,1,1,0,0,Yes,359,1/1/23,4/2/23,1
user_3582,100,91,2,148.3951755,10,0,1,1,0,1,0,1,0,0,1,Yes,439,1/1/23,4/2/23,1
user_3583,100,91,2,82.66252633,10,0,0,1,1,1,1,0,1,0,0,Yes,90,1/1/23,4/2/23,1
user_3586,100,91,2,135.3482954,10,0,0,1,0,0,0,1,1,0,1,Yes,178,1/1/23,4/2/23,1
user_3587,100,91,2,78.60768514,10,0,1,0,0,0,1,0,0,1,1,Yes,209,1/1/23,4/2/23,1
user_3588,100,91,2,185.9276627,10,1,1,0,1,0,1,0,0,1,0,Yes,301,1/1/23,4/2/23,1
user_3592,100,91,2,90.71679023,10,0,0,0,0,1,1,0,1,0,1,Yes,125.4,1/1/23,4/2/23,1
user_3593,100,91,2,140.8170411,10,1,0,0,1,1,0,0,0,1,0,Yes,126.6,1/1/23,4/2/23,1
user_3595,100,91,2,20.33602047,10,1,1,0,0,0,1,0,0,1,1,Yes,40,1/1/23,4/2/23,1
user_3597,100,91,2,88.55502203,10,1,0,0,0,1,0,0,0,0,0,Yes,96,1/1/23,4/2/23,1
user_3599,100,91,2,174.6203246,10,0,0,0,1,1,1,0,0,1,0,Yes,191,1/1/23,4/2/23,1
user_3602,100,91,2,49.89757883,10,1,0,0,0,0,1,0,0,1,0,Yes,444,1/1/23,4/2/23,1
user_3604,100,91,2,42.71315351,10,0,1,0,0,1,1,0,1,0,1,Yes,216.6,1/1/23,4/2/23,1
user_3606,100,91,2,156.0618233,10,0,0,1,1,1,0,0,1,1,0,Yes,51.6,1/1/23,4/2/23,1
user_3608,100,91,2,91.69959247,10,1,0,0,0,1,1,1,0,1,0,Yes,80,1/1/23,4/2/23,1
user_3610,100,91,2,91.36480032,10,0,0,0,1,1,0,1,0,1,0,Yes,49,1/1/23,4/2/23,1
user_3611,100,91,2,163.1896537,10,1,0,0,1,1,0,1,1,0,1,Yes,464,1/1/23,4/2/23,1
user_3614,408.9795185,91,2,105.8263457,10,1,0,0,1,0,0,0,0,0,0,Yes,299,1/1/23,4/2/23,1
user_3616,89.15774824,91,2,141.0836813,10,0,0,0,0,0,1,1,1,1,0,Yes,243,1/1/23,4/2/23,1
user_3617,300.5532099,91,2,146.5480665,10,0,1,0,0,1,0,1,1,0,0,Yes,196.2,1/1/23,4/2/23,1
user_3619,408.1668742,91,2,34.5874561,10,1,1,0,1,1,0,1,0,0,1,Yes,428,1/1/23,4/2/23,1
user_3626,168.4613059,91,2,133.4253169,10,1,0,0,1,0,1,1,1,1,0,Yes,405,1/1/23,4/2/23,1
user_3627,25.14701292,91,2,22.10026651,10,0,0,1,0,0,0,0,1,0,0,Yes,492,1/1/23,4/2/23,1
user_3629,203.333833,91,2,28.15804213,10,0,0,1,1,1,1,1,1,0,0,Yes,265,1/1/23,4/2/23,1
user_3630,332.2980208,91,2,97.44765739,10,0,1,0,1,1,0,0,0,1,0,Yes,268,1/1/23,4/2/23,1
user_3633,256.2456176,91,2,123.5514069,10,1,0,1,0,1,1,1,0,1,0,Yes,165,1/1/23,4/2/23,1
user_3635,92.19943682,91,2,146.0389689,10,1,0,1,1,1,1,0,1,0,1,Yes,421,1/1/23,4/2/23,1
user_3636,268.7587183,91,2,173.0730594,10,0,0,1,1,0,0,1,1,1,0,Yes,216,1/1/23,4/2/23,1
user_3639,181.1574111,91,2,127.7727892,10,0,0,1,1,0,1,0,1,0,1,Yes,56,1/1/23,4/2/23,1
user_3640,71.69671065,91,2,21.1515065,10,1,1,1,0,0,0,1,0,0,1,Yes,63,1/1/23,4/2/23,1
user_3642,458.7955483,91,2,75.48716203,10,0,0,0,1,0,1,1,1,1,1,Yes,319,1/1/23,4/2/23,1
user_3644,259.8347358,91,2,90.302367,10,1,1,1,1,0,0,0,1,0,1,Yes,216,1/1/23,4/2/23,1
user_3645,196.1295196,91,2,20.77465589,10,0,1,0,1,1,0,1,1,0,0,Yes,46,1/1/23,4/2/23,1
user_3646,119.5214918,91,2,124.0411937,10,1,1,1,1,1,1,1,0,1,1,Yes,181,1/1/23,4/2/23,1
user_3649,318.6098107,91,2,184.7801764,10,0,0,0,0,1,1,1,0,0,0,Yes,226,1/1/23,4/2/23,1
user_3652,229.0395664,91,2,131.7384989,10,0,0,1,1,1,1,1,1,0,1,Yes,267.6,1/1/23,4/2/23,1
user_3656,142.0017676,91,2,191.7599377,10,1,1,0,1,1,1,0,0,0,1,Yes,388,1/1/23,4/2/23,1
user_3659,326.8081132,91,2,196.7560138,10,0,0,0,0,0,0,1,1,0,1,Yes,311,1/1/23,4/2/23,1
user_3660,459.7725727,91,2,188.3768796,10,0,0,0,1,0,1,1,0,0,0,Yes,297,1/1/23,4/2/23,1
user_3662,275.5740401,91,2,147.9778019,10,1,1,0,0,0,0,0,1,1,1,Yes,452,1/1/23,4/2/23,1
user_3663,72.60935442,91,2,87.26449948,10,1,1,1,1,1,0,1,0,1,1,Yes,252.6,1/1/23,4/2/23,1
user_3666,247.180376,91,2,127.9630602,10,0,1,0,0,1,1,0,1,0,1,Yes,290.4,1/1/23,4/2/23,1
user_3668,122.3058131,91,2,105.2370371,10,0,0,1,0,0,0,1,0,1,0,Yes,357,1/1/23,4/2/23,1
user_3669,61.23724795,91,2,147.4372961,10,0,0,1,1,0,0,1,1,0,0,Yes,323,1/1/23,4/2/23,1
user_3670,252.0674456,91,2,127.7450067,10,1,0,1,0,0,0,1,1,0,1,Yes,112,1/1/23,4/2/23,1
user_3672,72.326468,91,2,130.6509323,10,0,0,1,0,1,0,1,1,1,0,Yes,34.2,1/1/23,4/2/23,1
user_3675,323.743775,91,2,117.2818987,10,1,0,1,0,0,0,1,0,1,0,Yes,33,1/1/23,4/2/23,1
user_3676,88.2361938,91,2,34.72677314,10,1,0,0,0,0,1,1,0,0,1,Yes,321,1/1/23,4/2/23,1
user_3678,220.8881853,91,2,132.9610562,10,0,1,0,0,0,0,1,0,1,0,Yes,131,1/1/23,4/2/23,1
user_3680,226.4421096,91,2,113.0766532,10,0,1,0,1,1,0,1,0,1,1,Yes,32,1/1/23,4/2/23,1
user_3682,106.4688336,91,2,62.43160584,10,1,1,1,0,1,0,0,0,0,0,Yes,301,1/1/23,4/2/23,1
user_3684,156.6199962,91,2,101.288989,10,1,0,0,1,0,1,0,1,0,1,Yes,185,1/1/23,4/2/23,1
user_3685,354.8269084,91,2,130.9693655,10,1,0,0,0,1,1,1,0,1,0,Yes,277,1/1/23,4/2/23,1
user_3687,468.1151227,91,2,57.05800548,10,0,1,1,1,0,1,1,0,0,1,Yes,461,1/1/23,4/2/23,1
user_3695,205.2876855,91,2,188.7792123,10,1,0,0,0,0,0,0,1,0,1,Yes,325,1/1/23,4/2/23,1
user_3698,350.540558,91,2,144.3090699,10,1,1,0,0,1,1,0,0,1,1,Yes,467,1/1/23,4/2/23,1
user_3700,169.4733833,91,2,75.10969918,10,0,1,0,1,0,1,1,0,1,0,Yes,419,1/1/23,4/2/23,1
user_3706,448.184803,91,2,109.0973572,10,0,0,1,0,1,0,1,1,0,0,Yes,446,1/1/23,4/2/23,1
user_3708,174.8591059,91,2,54.93909789,1,1,0,0,1,1,1,1,0,0,0,Yes,404,1/1/23,4/2/23,1
user_3710,241.7560721,91,2,32.91459182,1,1,1,0,1,1,1,1,0,0,0,Yes,440,1/1/23,4/2/23,1
user_3712,372.222488,91,2,106.4185993,1,0,1,0,1,0,0,0,1,1,0,Yes,194,1/1/23,4/2/23,1
user_3713,367.8107731,91,2,123.4668941,1,1,0,0,1,0,1,0,0,0,1,Yes,85.8,1/1/23,4/2/23,1
user_3714,330.2102934,91,2,182.4188271,1,1,0,1,0,0,1,0,1,0,0,Yes,202,1/1/23,4/2/23,1
user_3716,95.17287305,91,2,36.54635362,1,1,0,0,0,0,1,0,1,1,1,Yes,207,1/1/23,4/2/23,1
user_3717,202.9873387,91,2,105.7777755,1,0,0,0,0,0,0,1,0,1,1,Yes,34,1/1/23,4/2/23,1
user_3718,42.76136567,91,2,42.92545731,1,1,0,0,0,0,0,1,1,1,1,Yes,291,1/1/23,4/2/23,1
user_3719,249.2591614,91,2,119.733465,1,0,0,0,0,1,1,0,0,0,1,Yes,371,1/1/23,4/2/23,1
user_3720,167.4718368,91,2,76.79383696,1,1,1,0,1,0,0,0,0,0,1,Yes,261,1/1/23,4/2/23,1
user_3721,204.524016,91,2,176.9632211,1,0,0,0,0,0,0,0,1,0,0,Yes,312,1/1/23,4/2/23,1
user_3722,425.5573056,91,2,133.2451807,1,1,0,1,0,0,0,0,1,1,1,Yes,83,1/1/23,4/2/23,1
user_3725,217.6290192,91,2,86.13609724,1,0,0,0,1,1,0,1,1,0,1,Yes,238,1/1/23,4/2/23,1
user_3726,467.883753,91,2,84.43535731,1,0,0,1,0,0,1,1,0,1,0,Yes,172,1/1/23,4/2/23,1
user_3727,77.81380731,91,2,95.12067806,1,0,1,0,0,0,0,0,1,1,1,Yes,111.6,1/1/23,4/2/23,1
user_3728,91.56223765,91,2,137.1446298,1,1,0,1,0,1,0,1,1,0,0,Yes,362,1/1/23,4/2/23,1
user_3729,123.2559451,91,2,105.1503208,1,1,1,0,0,1,0,0,1,1,1,Yes,42,1/1/23,4/2/23,1
user_3730,317.8457754,91,2,136.8680429,1,0,1,1,0,1,0,1,0,1,0,Yes,136.8,1/1/23,4/2/23,1
user_3735,160.9963771,91,2,153.1088844,1,1,0,0,1,1,1,1,1,0,0,Yes,271.8,1/1/23,4/2/23,1
user_3738,388.0297116,91,2,60.29339255,1,1,0,0,1,0,1,1,1,0,0,Yes,431,1/1/23,4/2/23,1
user_3739,389.2406372,91,2,37.02238413,1,1,1,0,1,1,0,1,1,0,0,Yes,97,1/1/23,4/2/23,1
user_3741,456.9618987,91,2,123.7898079,1,0,0,0,1,0,1,1,0,0,0,Yes,277,1/1/23,4/2/23,1
user_3742,417.8335313,91,2,83.84727027,1,0,0,0,1,0,0,0,1,1,0,Yes,397,1/1/23,4/2/23,1
user_3744,75.02248476,91,2,112.2877989,1,0,0,1,1,0,1,1,0,1,1,Yes,399,1/1/23,4/2/23,1
user_3746,145.6012747,91,2,149.3312452,1,1,1,1,1,1,0,0,1,1,0,Yes,278.4,1/1/23,4/2/23,1
user_3747,348.5856173,91,2,194.8893258,1,1,1,0,1,1,0,1,0,0,1,Yes,213,1/1/23,4/2/23,1
user_3748,235.03887,91,2,103.9407402,1,0,0,0,1,1,0,0,0,1,1,Yes,173,1/1/23,4/2/23,1
user_3752,459.1288688,91,2,56.57392764,1,1,1,0,1,0,1,0,0,1,1,Yes,387,1/1/23,4/2/23,1
user_3753,191.2451344,91,2,88.44819362,1,1,1,0,0,0,1,0,0,1,0,Yes,87,1/1/23,4/2/23,1
user_3754,360.9751157,91,2,153.2450368,1,0,0,0,1,1,1,0,0,1,1,Yes,145,1/1/23,4/2/23,1
user_3764,89.7877021,91,2,22.5178575,1,0,0,1,0,1,1,1,0,0,0,Yes,216,1/1/23,4/2/23,1
user_3765,271.768813,91,2,157.4562686,1,0,0,1,0,0,1,0,1,1,1,Yes,165.6,1/1/23,4/2/23,1
user_3766,92.4869657,91,2,25.28512265,1,0,1,1,0,1,1,0,1,1,0,Yes,108,1/1/23,4/2/23,1
user_3768,122.6148827,91,2,35.89195175,1,0,1,1,1,1,1,1,0,0,1,Yes,79,1/1/23,4/2/23,1
user_3772,456.085865,91,2,117.6324346,1,1,0,0,1,1,1,0,0,1,0,Yes,305,1/1/23,4/2/23,1
user_3773,204.780959,91,2,52.6753639,1,0,1,0,1,1,1,0,0,1,1,Yes,213,1/1/23,4/2/23,1
user_3779,345.6637242,91,2,158.522819,1,0,1,1,0,0,1,1,0,0,0,Yes,55,1/1/23,4/2/23,1
user_3784,210.9739917,91,2,30.06029392,1,1,0,1,1,1,1,1,1,0,0,Yes,109,1/1/23,4/2/23,1
user_3788,258.7917642,91,2,55.95614952,1,1,0,1,1,0,0,1,0,0,1,Yes,478,1/1/23,4/2/23,1
user_3790,491.2557022,91,2,154.4237138,1,0,1,1,0,0,0,0,1,0,1,Yes,99,1/1/23,4/2/23,1
user_3791,146.6131494,91,2,125.3576318,1,1,1,1,1,1,1,1,0,0,1,Yes,397,1/1/23,4/2/23,1
user_3794,382.4900047,91,2,118.5416451,1,1,1,1,0,1,0,1,1,1,0,Yes,427,1/1/23,4/2/23,1
user_3795,64.59955072,91,2,130.3686334,1,1,0,0,1,1,0,0,1,1,1,Yes,73,1/1/23,4/2/23,1
user_3799,127.6357446,91,2,187.5104016,1,0,1,0,0,0,0,0,1,0,1,Yes,42.6,1/1/23,4/2/23,1
user_3801,91.68046305,91,2,43.25095636,1,0,0,0,0,1,1,1,1,1,1,Yes,492,1/1/23,4/2/23,1
user_3807,244.0552414,91,2,143.5251148,1,0,1,1,1,0,0,0,0,0,0,Yes,481,1/1/23,4/2/23,1
user_3810,73.74436604,91,2,144.5398519,1,1,1,0,1,0,1,1,0,0,0,Yes,214,1/1/23,4/2/23,1
user_3811,361.4050652,91,2,95.77442081,1,1,0,1,0,1,0,1,1,0,1,Yes,295,1/1/23,4/2/23,1
user_3812,256.0680475,91,2,146.0806996,1,1,1,1,1,0,0,1,1,0,0,Yes,147,1/1/23,4/2/23,1
user_3813,151.9347317,91,2,182.5591848,1,0,1,0,0,1,1,0,1,1,0,Yes,428,1/1/23,4/2/23,1
user_3815,163.7861532,91,2,190.6311345,1,0,1,1,1,1,1,0,0,0,1,Yes,104.4,1/1/23,4/2/23,1
user_3816,154.9671448,91,2,19.38532196,1,1,0,1,1,0,0,0,0,1,0,Yes,429,1/1/23,4/2/23,1
user_3817,211.6439361,91,2,89.34403151,1,0,0,0,1,1,0,1,1,0,0,Yes,416,1/1/23,4/2/23,1
user_3824,98.84038365,91,2,40.06555496,1,1,1,1,0,0,0,0,0,1,1,Yes,126.6,1/1/23,4/2/23,1
user_3826,88.10975384,91,2,118.5196429,1,0,1,1,0,0,1,0,1,0,0,Yes,490,1/1/23,4/2/23,1
user_3833,420.6306248,91,2,107.8640495,1,0,0,0,1,1,1,0,0,1,0,Yes,202,1/1/23,4/2/23,1
user_3838,103.3896946,91,2,177.4619307,1,1,0,0,1,1,0,0,1,1,0,Yes,472,1/1/23,4/2/23,1
user_3841,289.2074687,91,2,114.3365081,1,1,0,1,1,0,1,0,0,1,1,Yes,150,1/1/23,4/2/23,1
user_3842,64.69657735,91,2,108.3624374,1,0,1,1,0,1,0,0,0,0,0,Yes,279,1/1/23,4/2/23,1
user_3843,264.0182863,91,2,150.4264454,1,1,0,1,0,0,1,1,0,0,0,Yes,65,1/1/23,4/2/23,1
user_3849,371.6389744,91,2,67.77522519,1,0,1,0,1,1,0,1,0,0,1,Yes,164,1/1/23,4/2/23,1
user_3851,237.9501481,91,2,127.4329389,1,0,0,0,1,0,0,1,1,1,0,Yes,291,1/1/23,4/2/23,1
user_3854,472.3169712,91,2,90.40714539,1,1,1,0,1,0,1,0,0,0,0,Yes,325,1/1/23,4/2/23,1
user_3858,297.7985207,91,2,149.3154368,1,0,1,1,1,1,1,0,1,1,1,Yes,287.4,1/1/23,4/2/23,1
user_3859,231.4434903,91,2,36.59676909,1,1,1,1,1,0,1,0,1,0,1,Yes,199,1/1/23,4/2/23,1
user_3861,208.3009761,91,2,22.72054771,1,0,1,1,0,1,1,0,1,1,0,Yes,207,1/1/23,4/2/23,1
user_3862,325.323959,91,2,179.8130409,1,1,0,1,1,0,1,0,0,1,1,Yes,110,1/1/23,4/2/23,1
user_3864,164.9013682,91,2,119.1631619,1,1,1,1,1,1,1,0,1,1,0,Yes,258,1/1/23,4/2/23,1
user_3865,97.6434432,91,2,53.28946087,1,0,0,0,1,1,1,1,1,0,1,Yes,138.6,1/1/23,4/2/23,1
user_3867,235.9276327,91,2,136.8674672,1,1,0,1,0,0,1,1,1,1,1,Yes,408,1/1/23,4/2/23,1
user_3869,346.1719209,91,2,123.6522139,1,0,0,1,0,1,1,0,0,0,1,Yes,124,1/1/23,4/2/23,1
user_3871,227.8666919,91,2,172.509503,1,1,1,1,0,0,1,0,0,1,1,Yes,279,1/1/23,4/2/23,1
user_3875,68.86184752,91,2,131.7849692,1,0,1,1,0,0,1,0,1,1,1,Yes,85.8,1/1/23,4/2/23,1
user_3876,238.6322942,91,2,147.2639585,1,0,1,0,1,0,1,1,1,1,1,Yes,30.6,1/1/23,4/2/23,1
user_3877,125.6916451,91,2,146.98841,1,0,0,1,1,1,0,0,0,1,0,Yes,123,1/1/23,4/2/23,1
user_3878,445.6985971,91,2,149.8137878,1,1,0,1,1,0,0,0,0,0,1,Yes,50,1/1/23,4/2/23,1
user_3880,154.1212864,91,2,127.8624374,1,0,0,1,1,1,0,1,0,1,1,Yes,339,1/1/23,4/2/23,1
user_3882,379.1688619,91,2,83.56217654,1,1,0,0,0,0,1,1,1,1,0,Yes,39,1/1/23,4/2/23,1
user_3884,149.2007019,91,2,159.5819501,1,1,0,1,1,0,1,0,1,0,0,Yes,430,1/1/23,4/2/23,1
user_3885,448.7817975,91,2,129.0630529,1,1,1,0,1,0,0,0,0,0,1,Yes,196.8,1/1/23,4/2/23,1
user_3886,470.4368514,91,2,55.36589515,1,0,1,0,1,0,0,0,1,0,1,Yes,477,1/1/23,4/2/23,1
user_3888,335.9364606,91,2,180.1294288,1,0,0,1,0,0,1,1,0,1,0,Yes,362,1/1/23,4/2/23,1
user_3890,115.7223925,91,2,39.30855806,1,1,0,0,0,1,0,1,0,0,1,Yes,166,1/1/23,4/2/23,1
user_3892,289.0823083,91,2,179.985826,1,0,0,1,0,1,1,1,0,0,0,Yes,252.6,1/1/23,4/2/23,1
user_3893,354.8471321,91,2,71.54489688,1,0,1,1,1,0,1,0,0,0,1,Yes,426,1/1/23,4/2/23,1
user_3897,57.94815775,91,2,35.88963569,1,0,1,1,0,1,0,1,0,1,0,Yes,491,1/1/23,4/2/23,1
user_3899,293.1334393,91,2,102.320634,1,1,1,0,0,1,1,1,0,0,0,Yes,223,1/1/23,4/2/23,1
user_3904,163.0261704,91,2,80.9476002,1,1,1,1,1,0,1,1,1,0,0,Yes,193,1/1/23,4/2/23,1
user_3905,429.8955464,91,2,79.12845843,1,0,1,1,0,0,1,1,1,0,0,Yes,51,1/1/23,4/2/23,1
user_3908,188.8107267,91,2,171.4171979,1,0,0,1,0,1,0,0,0,1,1,Yes,489,1/1/23,4/2/23,1
user_3912,172.3993724,91,2,121.938088,1,0,0,1,1,1,0,1,0,0,0,Yes,309,1/1/23,4/2/23,1
user_3913,52.87056953,91,2,152.1984253,1,0,1,0,0,0,1,1,1,1,1,Yes,451,1/1/23,4/2/23,1
user_3915,242.2931222,91,2,34.95998557,1,1,1,1,0,0,1,0,1,0,1,Yes,361,1/1/23,4/2/23,1
user_3917,377.7668845,91,2,90.96597919,1,1,0,0,1,0,0,1,0,1,1,Yes,107,1/1/23,4/2/23,1
user_3920,412.4435194,91,2,95.59972481,1,1,1,0,0,0,0,1,1,1,0,Yes,386,1/1/23,4/2/23,1
user_3926,61.59631944,91,2,121.515986,1,0,0,0,0,0,1,0,0,0,1,Yes,168,1/1/23,4/2/23,1
user_3927,321.5879629,91,2,156.247397,1,0,0,1,1,0,1,1,0,0,1,Yes,192,1/1/23,4/2/23,1
user_3933,330.2390315,91,2,126.9565125,1,1,0,1,1,0,0,0,1,0,1,Yes,90,1/1/23,4/2/23,1
user_3935,188.2473877,91,2,121.4414841,1,0,1,0,0,1,1,1,1,0,0,Yes,58,1/1/23,4/2/23,1
user_3939,126.9213811,91,2,171.336443,1,0,0,0,0,1,1,1,0,1,0,Yes,72.6,1/1/23,4/2/23,1
user_3940,119.0825774,91,2,22.10518117,1,0,1,0,0,1,1,1,1,1,0,Yes,110,1/1/23,4/2/23,1
user_3941,195.3886701,91,2,42.06385127,1,0,0,1,0,0,0,1,1,0,1,Yes,364,1/1/23,4/2/23,1
user_3942,454.0840911,91,2,93.60908591,1,0,1,1,0,0,1,0,1,1,1,Yes,205,1/1/23,4/2/23,1
user_3943,43.92872401,91,2,36.6253426,1,0,0,0,0,1,0,1,1,0,0,Yes,486,1/1/23,4/2/23,1
user_3947,347.7734072,91,2,148.2766922,1,1,0,1,1,0,1,1,1,0,0,Yes,239.4,1/1/23,4/2/23,1
user_3950,155.2157749,91,2,102.7576493,1,1,1,0,0,1,1,0,1,1,1,Yes,318,1/1/23,4/2/23,1
user_3951,30.33424457,91,2,30.46558153,1,1,1,1,0,1,0,0,1,0,0,Yes,330,1/1/23,4/2/23,1
user_3953,488.6107682,91,2,103.7758944,1,1,0,0,0,0,0,1,1,1,1,Yes,89.4,1/1/23,4/2/23,1
user_3955,154.1638462,91,2,181.7812065,1,1,1,0,0,0,1,0,1,1,0,Yes,310,1/1/23,4/2/23,1
user_3957,466.9087091,91,2,138.2425437,1,1,0,0,0,0,0,0,0,0,0,Yes,165,1/1/23,4/2/23,1
user_3962,226.802799,91,2,119.2871028,1,1,1,0,1,1,1,1,1,1,0,Yes,241.2,1/1/23,4/2/23,1
user_3963,62.89359241,91,2,153.0965313,1,0,0,0,1,1,1,1,0,1,0,Yes,233,1/1/23,4/2/23,1
user_3964,312.4635765,91,2,33.34718304,1,1,1,1,0,0,0,1,0,1,1,Yes,103.2,1/1/23,4/2/23,1
user_3965,55.08614147,91,2,147.3641872,1,0,1,1,0,1,1,0,1,0,1,Yes,184,1/1/23,4/2/23,1
user_3966,404.3173812,91,2,188.8680971,1,1,0,0,0,0,1,1,1,0,0,Yes,218,1/1/23,4/2/23,1
user_3968,34.05805068,91,2,21.75295988,1,0,1,1,1,1,0,0,0,1,1,Yes,42,1/1/23,4/2/23,1
user_3969,314.7584994,91,2,94.24055893,1,0,1,1,1,1,0,0,0,1,0,Yes,273,1/1/23,4/2/23,1
user_3973,173.8576315,91,2,173.0029895,1,0,0,1,1,1,0,0,1,0,1,Yes,90.6,1/1/23,4/2/23,1
user_3974,369.2474891,91,2,176.8476788,1,1,0,0,0,1,1,1,0,0,0,Yes,111,1/1/23,4/2/23,1
user_3980,241.7545571,91,2,142.7191568,1,1,0,0,0,1,0,1,1,1,0,Yes,494,1/1/23,4/2/23,1
user_3983,150.9433515,91,2,181.0128398,1,1,0,1,1,0,0,0,0,1,0,Yes,294,1/1/23,4/2/23,1
user_3984,151.735582,91,2,167.6147317,1,0,1,0,0,0,1,0,1,1,0,Yes,385,1/1/23,4/2/23,1
user_3988,252.5263877,91,2,113.6835891,1,0,0,1,1,1,0,1,0,0,0,Yes,180,1/1/23,4/2/23,1
user_3989,201.8544255,91,2,182.7357408,1,0,1,0,0,1,0,1,0,1,0,Yes,88,1/1/23,4/2/23,1
user_3991,87.58621161,91,2,197.0407202,1,1,0,1,1,1,1,0,1,0,0,Yes,431,1/1/23,4/2/23,1
user_3995,271.6409213,91,2,129.7943999,1,0,1,0,0,0,1,0,0,1,1,Yes,183,1/1/23,4/2/23,1
user_3996,248.9481656,91,2,152.513955,1,0,1,1,1,1,0,0,1,1,0,Yes,63.6,1/1/23,4/2/23,1
user_3999,288.4732641,91,2,148.3788125,1,1,0,0,1,1,0,1,0,1,1,Yes,274,1/1/23,4/2/23,1
user_4000,122.6153113,91,2,161.1130291,1,1,0,1,1,1,0,1,0,0,0,Yes,358,1/1/23,4/2/23,1
user_4001,307.3981452,91,2,164.7228618,1,1,1,1,1,0,0,1,0,1,0,Yes,95,1/1/23,4/2/23,1
user_4002,206.2222741,91,2,27.39114466,1,0,0,1,0,1,0,1,1,0,0,Yes,159,1/1/23,4/2/23,1
user_4005,117.1622614,91,2,74.09528358,1,1,0,0,1,0,0,0,0,1,0,Yes,316,1/1/23,4/2/23,1
user_4008,116.9025058,91,2,20.24799877,1,0,0,1,1,0,1,1,0,1,0,Yes,431,1/1/23,4/2/23,1
user_4009,355.8637476,91,2,36.84781389,1,1,1,1,0,0,1,0,0,0,1,Yes,237,1/1/23,4/2/23,1
user_4011,65.6027169,91,2,133.3051855,1,0,0,1,0,1,1,1,0,0,1,Yes,482,1/1/23,4/2/23,1
user_4014,68.52295215,91,2,35.65773265,1,0,1,1,1,0,1,1,0,1,0,Yes,238,1/1/23,4/2/23,1
user_4016,166.9226621,91,2,158.6456433,1,0,0,0,1,1,0,0,1,0,0,Yes,201.6,1/1/23,4/2/23,1
user_4017,448.738749,91,2,161.7899888,1,0,0,1,0,0,0,0,1,1,1,Yes,322,1/1/23,4/2/23,1
user_4019,183.7792419,91,2,191.6663339,1,1,0,1,1,0,1,0,1,1,0,Yes,121,1/1/23,4/2/23,1
user_4022,79.11960665,91,2,35.57744604,1,0,1,1,0,1,1,1,0,1,0,Yes,184,1/1/23,4/2/23,1
user_4023,352.5727295,91,2,169.4373051,1,0,0,1,0,0,0,1,1,1,1,Yes,88.8,1/1/23,4/2/23,1
user_4025,352.8914589,91,2,46.22865538,1,1,0,1,1,1,1,1,1,0,1,Yes,377,1/1/23,4/2/23,1
user_4026,420.9577013,91,2,163.4498597,1,0,0,0,0,0,1,0,0,0,0,Yes,258,1/1/23,4/2/23,1
user_4028,120.3426368,91,2,113.7098337,1,0,1,1,0,0,1,1,1,0,1,Yes,330,1/1/23,4/2/23,1
user_4029,191.0389632,91,2,37.00967766,1,1,0,1,0,0,1,1,0,1,1,Yes,471,1/1/23,4/2/23,1
user_4030,212.2135273,91,2,142.3521592,1,1,1,0,0,0,0,0,1,0,0,No,310,1/1/23,4/2/23,1
user_4034,496.661808,91,2,131.4694788,1,1,0,0,0,0,1,0,1,1,0,No,127,1/1/23,4/2/23,1
user_4035,120.2906786,91,2,187.2282834,1,0,1,1,1,0,0,0,0,0,1,No,308,1/1/23,4/2/23,1
user_4040,310.0131726,91,2,167.499927,1,0,1,0,0,1,1,1,1,0,0,No,207,1/1/23,4/2/23,1
user_4041,439.7456954,91,2,127.0295884,1,0,0,0,0,0,1,0,0,1,0,No,188,1/1/23,4/2/23,1
user_4043,260.4565456,91,2,159.4849685,1,1,1,0,0,0,0,0,1,0,1,No,141,1/1/23,4/2/23,1
user_4046,242.3689043,91,2,132.9562164,1,1,1,1,0,1,1,1,0,1,0,No,281,1/1/23,4/2/23,1
user_4048,303.9043175,91,2,71.23171046,1,1,0,1,0,0,1,1,1,1,0,No,175,1/1/23,4/2/23,1
user_4050,140.6877701,91,2,81.62111978,1,1,1,1,1,0,1,1,0,1,0,No,310,1/1/23,4/2/23,1
user_4052,360.0894442,91,2,130.8978717,1,0,1,0,1,1,0,1,0,0,1,No,427,1/1/23,4/2/23,1
user_4054,300.2858117,91,2,74.56227858,1,1,0,0,1,1,0,1,0,1,1,No,128,1/1/23,4/2/23,1
user_4056,57.2901788,91,2,50.74740555,1,1,0,1,1,0,0,1,1,1,1,No,149.4,1/1/23,4/2/23,1
user_4058,68.06248659,91,2,145.6104373,1,0,0,0,0,0,1,1,1,0,0,No,386,1/1/23,4/2/23,1
